,Unnamed: 0,id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count
4626,4626,17937371,Cabin in Kilmainham · 2 bedrooms · 1 bed · 1 shared bath,123025701,Dublin City,53.34248,-6.30025,Private room,124.0,2,1,1
4627,4627,17948969,Rental unit in Clonskeagh · ★4.75 · 1 bedroom · 1 bed · 1 bath,26513721,Dublin City,53.31873,-6.24087,Entire home/apt,124.0,4,4,2
4628,4628,17012260,Bungalow in Dublin · ★4.78 · 1 bedroom · 1 bed · 1 bath,114056707,Dublin City,53.3525,-6.29475,Entire home/apt,124.0,300,65,2
4629,4629,17050103,Rental unit in Dublin · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,114457115,Dublin City,53.40352,-6.15779,Private room,124.0,1,38,1
4630,4630,17117272,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,26440034,Dublin City,53.38292,-6.17563,Private room,124.0,1,1,1
4631,4631,17101503,Home in Dublin · ★4.97 · 2 bedrooms · 2 beds · 1.5 baths,114787173,Dn Laoghaire-Rathdown,53.2855,-6.12369,Entire home/apt,124.0,3,31,1
4632,4632,17949978,Home in Donnybrook · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,54082092,Dublin City,53.32189,-6.2378,Entire home/apt,124.0,14,30,11
4633,4633,17215828,Rental unit in Ringsend · ★4.87 · 1 bedroom · 1 bed · 1 bath,5282144,Dublin City,53.34274,-6.23457,Entire home/apt,124.0,2,30,1
4634,4634,17166109,Townhouse in Rathgar · ★4.60 · 2 bedrooms · 1 bed · 1 private bath,4287386,Dublin City,53.3168,-6.27296,Private room,124.0,2,177,1
4635,4635,17266494,Rental unit in Dublin · ★4.36 · 1 bedroom · 1 bed · 1 shared bath,116066287,Dublin City,53.34955,-6.27549,Private room,124.0,15,11,1
4636,4636,17229815,Townhouse in Dublin · ★4.78 · 3 bedrooms · 4 beds · 2 baths,76330188,Dublin City,53.3430290222168,-6.295504093170166,Entire home/apt,163.0,22,175,2
4637,4637,17341140,Rental unit in Dublin · ★4.20 · 1 bedroom · 1 bed · 1 bath,114224853,Dublin City,53.34828,-6.30112,Private room,124.0,1,5,1
4638,4638,17960614,Rental unit in Dublin · 1 bedroom · 1 bed · 2 baths,123286329,Dublin City,53.36738,-6.25406,Entire home/apt,124.0,2,0,1
4639,4639,17976248,Home in Santry · ★5.0 · 4 bedrooms · 2 beds · 2.5 baths,114352748,Dublin City,53.39073,-6.23821,Entire home/apt,124.0,5,6,1
4640,4640,17413716,Home in Dublin · ★5.0 · 2 bedrooms · 1 bed · 2 shared baths,45578537,Dublin City,53.33858,-6.27599,Private room,124.0,1,11,3
4641,4641,18193876,Rental unit in Dublin · ★4.59 · 1 bedroom · 2 beds · 1 bath,18976273,Dublin City,53.348,-6.30014,Entire home/apt,124.0,2,91,6
4642,4642,17414703,"Townhouse in Dublin, County Dublin, IE · ★4.77 · 1 bedroom · 1 bed · 1 shared bath",9175495,Dublin City,53.36971,-6.23911,Private room,124.0,1,99,1
4643,4643,18201209,Rental unit in Dublin · ★4.70 · 1 bedroom · 1 bed · 1 bath,53972382,Dublin City,53.34257,-6.23012,Entire home/apt,124.0,2,10,1
4644,4644,17976413,Home in Dublin  · 4 bedrooms · 4 beds · 4 baths,11489507,Dn Laoghaire-Rathdown,53.28514,-6.13962,Entire home/apt,124.0,5,0,1
4645,4645,18220420,Townhouse in Rathmines · ★5.0 · 4 bedrooms · 2.5 baths,59188042,Dublin City,53.32279,-6.26982,Entire home/apt,124.0,4,19,1
4646,4646,17477190,Home in Malahide · ★4.88 · 2 bedrooms · 2 beds · 1 private bath,118147413,Fingal,53.44901,-6.1823,Private room,124.0,2,26,2
4647,4647,17993776,Rental unit in Dublin 2 · ★4.72 · 1 bedroom · 1 bed · 1 bath,73387781,Dublin City,53.34483,-6.23759,Entire home/apt,99.0,30,122,1
4648,4648,17455294,Home in Ballinteer · ★5.0 · 3 bedrooms · 5 beds · 2.5 baths,118100853,Dn Laoghaire-Rathdown,53.28124,-6.251,Entire home/apt,124.0,14,7,1
4649,4649,17479761,Rental unit in Dublin · ★4.63 · 1 bedroom · 2 beds · 1 bath,118410475,Dublin City,53.34499,-6.27345,Entire home/apt,124.0,3,40,1
4650,4650,17497092,Rental unit in Ringsend · 1 bedroom · 1 bed · 1 bath,71050543,Dublin City,53.34343,-6.23406,Private room,124.0,1,0,1
4651,4651,17504921,Rental unit in Dublin · ★4.81 · 3 bedrooms · 1 bed · 1 private bath,781957,Dublin City,53.34367,-6.29452,Private room,124.0,3,16,2
4652,4652,18030607,Home in Clontarf · ★4.88 · 3 bedrooms · 1 bed · 1 shared bath,124016245,Dublin City,53.36505,-6.21129,Private room,124.0,1,16,2
4653,4653,18037875,Rental unit in Dublin · ★4.92 · 2 bedrooms · 3 beds · 1 bath,19676453,Dublin City,53.34377,-6.236,Entire home/apt,124.0,2,38,1
4654,4654,17554146,Rental unit in Dublin · 2 bedrooms · 2 beds · 1 bath,5377252,Dublin City,53.33515,-6.2638,Entire home/apt,124.0,3,0,1
4655,4655,19522601,Condo in Dublin 22 · ★4.62 · 1 bedroom · 1 bed · 1 shared bath,135497331,South Dublin,53.32491,-6.40131,Private room,124.0,1,152,1
4656,4656,19551800,Home in An Charraig Dhubh · 1 bedroom · 1 bed · 1 private bath,75274308,Dn Laoghaire-Rathdown,53.29361,-6.15034,Private room,124.0,1,0,1
4657,4657,19570124,Home in Dublin  · 1 bedroom · 1 bed · 2 baths,21226605,Dn Laoghaire-Rathdown,53.21407,-6.13092,Entire home/apt,124.0,3,0,2
4658,4658,19602370,Rental unit in Dublin · ★4.97 · 2 bedrooms · 4 beds · 2 baths,129871084,Dublin City,53.34154,-6.27126,Entire home/apt,293.0,3,345,1
4659,4659,19637264,Home in Dublin · ★4.95 · 1 bedroom · 1 bed · 1 private bath,77502989,Dn Laoghaire-Rathdown,53.29572,-6.13971,Private room,124.0,2,130,1
4660,4660,19639418,Home in Balbriggan · ★4.75 · 1 bedroom · 1 bed · 1 private bath,138202210,Fingal,53.60847,-6.19379,Private room,124.0,3,4,2
4661,4661,21088564,Rental unit in Dublin · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,62408716,Dublin City,53.34968,-6.2661,Private room,124.0,5,5,1
4662,4662,21116477,Townhouse in Phibsborough · ★4.78 · 2 bedrooms · 3 beds · 1 bath,152287700,Dublin City,53.36234,-6.26422,Entire home/apt,124.0,2,73,1
4663,4663,21117709,Rental unit in Dublin · 2 bedrooms · 1 bed · 1 shared bath,127312064,Dublin City,53.33787,-6.23813,Private room,124.0,2,2,1
4664,4664,21123346,Rental unit in Dublin 8 · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,36231783,Dublin City,53.34232,-6.29749,Private room,124.0,1,3,1
4665,4665,19716967,Rental unit in Dublin · ★4.81 · 1 bedroom · 2 beds · 1 bath,8012396,Dublin City,53.34508,-6.26831,Entire home/apt,124.0,1,216,2
4666,4666,19799469,Guest suite in Malahide · ★5.0 · 1 bedroom · 1 bed · 1 bath,139836507,Fingal,53.45263,-6.19385,Entire home/apt,200.0,1,168,1
4667,4667,19828992,Rental unit in Dublin 7 · ★4.80 · 2 bedrooms · 3 beds · 2 baths,44471479,Dublin City,53.34749,-6.27947,Entire home/apt,231.0,7,104,5
4668,4668,44447170,Condo in Dublin 8 · ★5.0 · 1 bedroom · 1 bed · 1 private bath,359056229,Dublin City,53.34043,-6.26975,Private room,88.0,14,4,1
4669,4669,19865751,Rental unit in Dublin · 1 bedroom · 1 bed · 1 private bath,26867240,Dn Laoghaire-Rathdown,53.25172,-6.21475,Private room,124.0,2,0,3
4670,4670,19884321,Condo in Dublin · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,115008297,Dublin City,53.3555,-6.24117,Entire home/apt,124.0,3,37,1
4671,4671,19886322,Home in Drumcondra · ★5.0 · 2 bedrooms · 2 beds · 1 bath,9679352,Dublin City,53.36741,-6.25476,Entire home/apt,124.0,2,16,1
4672,4672,19871976,Home in Dublin · ★4.58 · 2 bedrooms · 2 beds · 1 shared bath,131468956,Dn Laoghaire-Rathdown,53.29118,-6.2011,Private room,124.0,1,12,3
4673,4673,19904098,Rental unit in Dublin 4 · ★4.92 · 1 bedroom · 1 bed · 1 bath,140943426,Dublin City,53.33241,-6.22906,Entire home/apt,124.0,1,13,1
4674,4674,19907945,Home in Dublin 14 · ★5.0 · 4 bedrooms · 6 beds · 2.5 baths,25144677,Dn Laoghaire-Rathdown,53.29325,-6.23118,Entire home/apt,124.0,4,3,1
4675,4675,19917816,Home in Dublin · 3 bedrooms · 4 beds · 2 baths,141088167,Dn Laoghaire-Rathdown,53.29432,-6.13287,Entire home/apt,124.0,5,0,1
4676,4676,19926056,Rental unit in Dublin · ★4.80 · 1 bedroom · 1 bed · 1 private bath,140545707,Dublin City,53.37634,-6.24207,Private room,124.0,1,5,1
4677,4677,19983336,Home in Finglas West · 1 bedroom · 1 bed · 1 shared bath,44119350,Dublin City,53.39276,-6.31036,Private room,124.0,1,0,1
4678,4678,19973555,Place to stay in North Strand · 1 bedroom · 1 bed · 1 shared bath,141621099,Dublin City,53.3588,-6.24226,Private room,124.0,1,0,2
4679,4679,19992556,Rental unit in Dublin 8 · ★5.0 · 1 bedroom · 1 bed · 1 bath,141839416,Dublin City,53.33569,-6.29264,Entire home/apt,124.0,3,14,1
4680,4680,20009075,Home in Ballsbridge · ★5.0 · 5 bedrooms · 5 beds · 3.5 baths,14282332,Dublin City,53.33118,-6.22202,Entire home/apt,124.0,3,4,1
4681,4681,20012726,Loft in Dublin · ★4.58 · 1 bedroom · 1 bed · 1 bath,13058749,Dublin City,53.33498,-6.2756,Entire home/apt,125.0,14,12,1
4682,4682,20020432,Rental unit in Dublin · 2 bedrooms · 2 beds · 2 baths,28149665,Dublin City,53.34135,-6.22726,Entire home/apt,124.0,5,2,1
4683,4683,20041721,Rental unit in Dublin 1 · ★4.76 · 2 bedrooms · 3 beds · 1 bath,47039388,Dublin City,53.35259,-6.25397,Entire home/apt,124.0,14,140,1
4684,4684,20049837,Home in Dublin 6 · ★5.0 · 1 bedroom · 2 beds · 2 shared baths,7171985,Dublin City,53.31782,-6.26551,Private room,124.0,2,5,2
4685,4685,21332273,Home in Dublin 3 · ★4.83 · 3 bedrooms · 3 beds · 3.5 baths,40688872,Dublin City,53.36275,-6.20528,Entire home/apt,124.0,3,6,1
4686,4686,20062216,Rental unit in Dublin · 1 bedroom · 1 bed · 1 shared bath,94415143,Dublin City,53.35131,-6.26798,Shared room,124.0,3,1,2
4687,4687,21675499,Home in Dublin · 3 bedrooms · 1 bed · 2 baths,11792320,Dn Laoghaire-Rathdown,53.2831,-6.11866,Entire home/apt,124.0,1,0,1
4688,4688,20173043,Guesthouse in Dublin 13 · ★4.58 · 1 bedroom · 1 bed · 1.5 baths,143586598,Dublin City,53.39293,-6.15861,Entire home/apt,124.0,2,286,1
4689,4689,20185894,"Rental unit in Fairview,  · ★4.64 · 1 bedroom · 1 bed · 1 shared bath",34530480,Dublin City,53.36351,-6.24302,Private room,124.0,2,14,1
4690,4690,21433279,Rental unit in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 bath,21204488,Dn Laoghaire-Rathdown,53.28623,-6.22361,Entire home/apt,124.0,6,7,1
4691,4691,20278401,Home in Drumcondra · 1 bedroom · 1 bed · 1 shared bath,144103955,Dublin City,53.36793,-6.25243,Private room,124.0,3,0,1
4692,4692,21474620,Rental unit in Dublin · ★4.68 · 2 bedrooms · 2 beds · 1 bath,103191172,Dublin City,53.34459,-6.27639,Entire home/apt,124.0,3,19,1
4693,4693,21645372,Home in Blackrock · 4 bedrooms · 4 beds · 3 baths,2533413,Dn Laoghaire-Rathdown,53.28247,-6.17455,Entire home/apt,124.0,7,0,1
4694,4694,20280142,Home in Dublin 13 · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,121485645,Fingal,53.38853,-6.14533,Private room,124.0,2,134,2
4695,4695,21680276,Rental unit in Dublin 7 · ★4.66 · 1 bedroom · 1 bed · 1 private bath,20322642,Dublin City,53.34874,-6.2775,Private room,124.0,2,67,1
4696,4696,18303827,Rental unit in Dublin · ★4.63 · 1 bedroom · 1 bed · 1 bath,11666509,Dublin City,53.3501,-6.23007,Entire home/apt,124.0,2,35,1
4697,4697,18374461,Townhouse in Lusk · ★4.90 · 2 bedrooms · 1 bed · 1 private bath,37923201,Fingal,53.52338,-6.17069,Private room,124.0,1,73,1
4698,4698,18507357,Rental unit in Rathmines · 2 bedrooms · 1 bed · 1 private bath,46581615,Dublin City,53.32235,-6.26259,Private room,124.0,3,0,1
4699,4699,20392799,Townhouse in Dublin 8 · ★4.75 · 3 bedrooms · 4 beds · 1 bath,13985511,Dublin City,53.33935,-6.27917,Entire home/apt,124.0,120,61,1
4700,4700,18614233,Condo in Dublin 2 · ★4.80 · 2 bedrooms · 3 beds · 1 bath,75897053,Dublin City,53.34333,-6.24067,Entire home/apt,429.0,2,189,4
4701,4701,18667423,Rental unit in Dublin · ★4.88 · 1 bedroom · 2 beds · 1 bath,1414042,Dublin City,53.34834,-6.2679,Entire home/apt,124.0,2,165,3
4702,4702,18690122,Rental unit in Dublin · ★4.86 · 2 bedrooms · 2 beds · 1 bath,129923014,Dublin City,53.33946,-6.26575,Entire home/apt,124.0,1,35,1
4703,4703,18734212,Townhouse in Dublin · ★5.0 · 1 bedroom · 2 beds · 1 bath,130254311,Dublin City,53.35475,-6.26985,Entire home/apt,124.0,4,27,1
4704,4704,18740243,Rental unit in Ballsbridge · ★4.89 · 2 bedrooms · 2 beds · 1 bath,130370857,Dublin City,53.33255,-6.24382,Entire home/apt,124.0,1,9,1
4705,4705,20410677,Rental unit in Dublin 4 · ★4.80 · 1 bedroom · 1 bed · 1 bath,145560144,Dublin City,53.33852,-6.23821,Entire home/apt,124.0,4,46,1
4706,4706,18781803,Condo in Dublin · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,9210909,Dublin City,53.34553,-6.28187,Private room,124.0,2,47,1
4707,4707,18803712,Bungalow in Dublin · ★4.77 · 1 bedroom · 1 bed · 1 bath,75597259,Dublin City,53.39177,-6.31199,Entire home/apt,124.0,1,303,1
4708,4708,18835412,Rental unit in Stoneybatter · ★4.53 · 2 bedrooms · 2 beds · 1 bath,26889701,Dublin City,53.35218,-6.27852,Entire home/apt,124.0,2,15,1
4709,4709,38036678,Home in Dublin 5 · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,151105528,Dublin City,53.37856,-6.19562,Private room,53.0,2,109,4
4710,4710,31564880,Condo in Dublin  · ★3.80 · 2 bedrooms · 3 beds · 2 baths,236594658,Dublin City,53.35135,-6.23393,Entire home/apt,345.0,5,5,1
4711,4711,18817733,Home in Saggart · ★4.98 · 2 bedrooms · 2 beds · 1 private bath,81331176,South Dublin,53.27892,-6.43883,Private room,124.0,1,45,1
4712,4712,18853179,Rental unit in Dublin · ★4.78 · 1 bedroom · 2 beds · 1 bath,26431879,Dublin City,53.3475,-6.26767,Entire home/apt,124.0,2,37,1
4713,4713,18847673,Rental unit in Dublin · 1 bedroom · 1 bed · 1 private bath,131280509,Dublin City,53.34866,-6.23133,Private room,124.0,2,2,2
4714,4714,20510806,Townhouse in Dublin 6 · 2 bedrooms · 1 bed · 1 bath,24655194,Dublin City,53.32544,-6.25067,Entire home/apt,124.0,2,0,1
4715,4715,18903404,Condo in Dublin · ★4.80 · 2 bedrooms · 3 beds · 1.5 baths,127074027,Dublin City,53.34704,-6.27914,Entire home/apt,124.0,2,183,2
4716,4716,18903535,Rental unit in Dublin 1 · ★4.91 · 1 bedroom · 2 beds · 1 bath,1414042,Dublin City,53.34964,-6.26972,Entire home/apt,124.0,2,109,3
4717,4717,20554694,Rental unit in Blanchardstown · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,139156132,Fingal,53.38807,-6.39147,Private room,124.0,2,67,1
4718,4718,18945731,Rental unit in Dublin · ★4.81 · 2 bedrooms · 2 beds · 1 bath,61104024,Dublin City,53.34267,-6.28068,Entire home/apt,124.0,1,31,1
4719,4719,18955822,Home in Dublin 8 · ★4.0 · 3 bedrooms · 3 beds · 1 bath,74827311,Dublin City,53.33413,-6.27945,Entire home/apt,124.0,2,9,1
4720,4720,18938916,Guest suite in Baile Átha Cliath 9 · ★4.74 · 1 bedroom · 1 bed · 1 bath,6977137,Dublin City,53.37055,-6.26811,Private room,124.0,1,141,1
4721,4721,18974495,Condo in Dublin 8 · ★4.44 · 2 bedrooms · 2 beds · 1 bath,128662665,Dublin City,53.34498,-6.28319,Entire home/apt,124.0,7,27,1
4722,4722,18991499,Rental unit in North Strand · ★4.79 · 1 bedroom · 2 beds · 1 bath,74257124,Dublin City,53.35867,-6.2443,Entire home/apt,100.0,3,164,1
4723,4723,20605858,Serviced apartment in Dublin 7 · ★4.75 · 2 bedrooms · 2 beds · 1 bath,147261749,Dublin City,53.34837,-6.28011,Entire home/apt,124.0,16,88,1
4724,4724,1929739,Condo in Dublin 8 · ★4.88 · 2 bedrooms · 3 beds · 2 baths,9084049,Dublin City,53.33697,-6.29251,Private room,150.0,1,83,3
4725,4725,18995584,Rental unit in Dublin · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,132163527,Dublin City,53.33621,-6.27554,Private room,124.0,2,22,1
4726,4726,2069629,Rental unit in North Lotts · ★4.68 · 1 bedroom · 1 bed · 1 bath,10583714,Dublin City,53.34665,-6.26371,Entire home/apt,124.0,14,63,1
4727,4727,20658231,Home in Dublin · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,137516211,Dublin City,53.35549,-6.25232,Private room,124.0,1,3,3
4728,4728,20693049,Rental unit in Dublin · ★4.98 · 1 bedroom · 1 bed · 1 private bath,148091194,Dn Laoghaire-Rathdown,53.27975,-6.18536,Private room,124.0,7,66,1
4729,4729,19033848,Townhouse in Dublin · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,80643678,Dublin City,53.34296,-6.29412,Private room,124.0,2,19,1
4730,4730,19101139,Home in Drimnagh · ★4.85 · 3 bedrooms · 1 bed · 1 shared bath,60525399,Dublin City,53.32725,-6.32332,Private room,124.0,7,13,2
4731,4731,19136246,Rental unit in Dublin · ★4.43 · 1 bedroom · 1 bed · 1 bath,129632853,Dublin City,53.34471,-6.26524,Entire home/apt,124.0,2,21,1
4732,4732,20708751,Rental unit in Dublin 8 · ★4.56 · 1 bedroom · 1 bed · 1 bath,92177185,Dublin City,53.33888,-6.27519,Entire home/apt,124.0,2,132,2
4733,4733,19147019,Home in Rathmines · 1 bedroom · 1 bed · 1 shared bath,93631337,Dublin City,53.32322,-6.25764,Private room,124.0,2,0,1
4734,4734,19152499,Home in Dublin 8 · 2 bedrooms · 3 beds · 2 baths,12389621,Dublin City,53.33414,-6.2837,Entire home/apt,124.0,2,1,1
4735,4735,19156449,Home in Dublin 8 · ★4.77 · 5 bedrooms · 5 beds · 3 baths,81508535,Dublin City,53.33097,-6.27174,Entire home/apt,309.0,2,39,1
4736,4736,19205307,Home in Dublin · ★4.75 · 2 bedrooms · 2 beds · 1.5 baths,14216669,Dublin City,53.33849,-6.32477,Entire home/apt,124.0,2,12,1
4737,4737,19211974,Home in Churchtown · ★4.81 · 1 bedroom · 2 beds · 1 shared bath,115436293,Dn Laoghaire-Rathdown,53.30149,-6.26161,Private room,124.0,2,16,1
4738,4738,19220591,Rental unit in Dublin · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,98923453,Dublin City,53.34884,-6.30298,Private room,124.0,2,12,1
4739,4739,19241403,Rental unit in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 bath,131503260,Dn Laoghaire-Rathdown,53.30566,-6.23955,Entire home/apt,124.0,2,5,1
4740,4740,19268157,Rental unit in Dublin · 1 bedroom · 1 bed · 1 shared bath,134913249,Dublin City,53.39363,-6.26532,Private room,124.0,2,1,1
4741,4741,19293818,Place to stay in Dublin · 1 bedroom · 1 bed · 1 shared bath,69386244,Dublin City,53.35027,-6.27583,Private room,124.0,4,0,5
4742,4742,20751705,Home in Phibsborough · ★4.94 · 1 bedroom · 1 bed · 1 private bath,11489296,Dublin City,53.35532,-6.27393,Private room,89.0,1,294,2
4743,4743,19295178,Rental unit in Dublin 7 · 1 bedroom · 1 bed · 1 bath,69386244,Dublin City,53.34984,-6.27829,Private room,124.0,3,1,5
4744,4744,20777765,Townhouse in Dublin 8 · ★4.82 · 3 bedrooms · 5 beds · 1 bath,1655133,Dublin City,53.34155,-6.28119,Entire home/apt,450.0,2,116,5
4745,4745,21549675,Rental unit in Dublin · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,66859790,Dublin City,53.34708,-6.30132,Private room,124.0,2,83,2
4746,4746,21549714,Home in Cabinteely · 4 bedrooms · 4 beds · 3 baths,86875002,Dn Laoghaire-Rathdown,53.26725,-6.14888,Entire home/apt,124.0,7,1,1
4747,4747,19421079,Rental unit in Dublin 4 · ★4.0 · 3 bedrooms · 1 bed · 2 baths,43984,Dublin City,53.34288,-6.23563,Private room,124.0,1,7,1
4748,4748,20838737,Rental unit in Drumcondra · ★4.43 · 1 bedroom · 1 bed · 1 shared bath,7347275,Dublin City,53.36917,-6.26913,Private room,124.0,2,61,7
4749,4749,802845056329262502,Rental unit in Dublin · ★4.33 · Studio · 1 bed · 1 bath,441686258,Dublin City,53.35718,-6.24332,Entire home/apt,151.0,1,3,23
4750,4750,19425524,Rental unit in Dublin 1 · ★4.97 · 1 bedroom · 1 bed · 1.5 baths,49688339,Dublin City,53.34932,-6.25638,Entire home/apt,124.0,14,145,1
4751,4751,19470563,Townhouse in Blackrock · ★4.60 · 2 bedrooms · 3 beds · 1 bath,41826706,Dn Laoghaire-Rathdown,53.29153,-6.17753,Entire home/apt,124.0,10,5,1
4752,4752,19504300,Home in Dublin 3 · ★5.0 · 4 bedrooms · 3 beds · 3.5 baths,68271689,Dublin City,53.36568,-6.2373,Entire home/apt,124.0,3,4,1
4753,4753,20988473,Rental unit in Dublin · ★4.38 · 2 bedrooms · 1 bed · 1 private bath,150996611,Dublin City,53.33528,-6.23638,Private room,124.0,3,27,1
4754,4754,21561463,Home in Dublin · ★4.40 · 1 bedroom · 2 beds · 1 shared bath,156784165,Dn Laoghaire-Rathdown,53.26313,-6.21326,Private room,124.0,1,5,2
4755,4755,19529236,Home in Harold's Cross · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,65952246,Dublin City,53.31776,-6.28383,Entire home/apt,124.0,5,4,1
4756,4756,23726220,Rental unit in Dublin · 1 bedroom · 1 bed · 1 private bath,63659708,Dublin City,53.34097,-6.23586,Private room,124.0,2,0,1
4757,4757,22511860,Bungalow in Drimnagh · ★5.0 · 1 bedroom · 1 bed · 2 baths,165220897,Dublin City,53.32551,-6.32557,Private room,124.0,1,3,1
4758,4758,22580804,Guest suite in Malahide · ★4.98 · 1 bedroom · 1 bed · 1 bath,90852171,Fingal,53.44607,-6.152,Entire home/apt,124.0,1,66,1
4759,4759,22591214,Rental unit in Dublin · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,92146461,Dublin City,53.35192,-6.27503,Private room,124.0,1,36,2
